id,sentiment,sentiment_new
"1726_1",1,0
"3694_3",1,1
"4002_1",1,0
"5911_9",1,1
"133_1",1,1
"7441_4",1,0
"6861_1",1,1
"10607_7",1,1
"2320_10",1,1
"239_9",1,1
"9170_8",1,1
"10661_1",1,1
"8342_2",1,1
"803_10",1,1
"9045_1",1,1
"10918_4",1,1
"573_10",1,1
"8721_7",1,1
"9559_4",1,1
"9374_7",1,1
"5781_7",1,1
"349_10",1,1
"2408_3",1,1
"3707_3",1,0
"8627_3",1,1
"3506_1",1,1
"2061_8",1,1
"6848_8",1,1
"2052_10",1,1
"7429_8",1,1
"10438_9",1,1
"5927_8",1,1
"10881_10",1,1
"4697_9",1,1
"1694_1",1,1
"1704_3",1,1
"3821_1",1,1
"9798_10",1,1
"7889_3",1,1
"11548_10",1,1
"3838_4",1,1
"9022_2",1,1
"6715_1",1,1
"6502_3",1,1
"6497_4",1,1
"7507_1",1,0
"2390_9",1,1
"3439_9",1,1
"6159_8",1,1
"8701_7",1,1
"2104_2",1,0
"7130_1",1,0
"3426_10",1,1
"1464_9",1,1
"240_9",1,1
"8901_10",1,1
"3751_10",1,1
"7715_8",1,1
"10934_8",1,1
"9305_3",1,1
"12452_8",1,1
"5364_3",1,1
"4329_1",1,1
"900_9",1,1
"9000_2",1,1
"11142_2",1,1
"7457_10",1,1
"2826_2",1,1
"11396_2",1,1
"2031_10",1,1
"1742_3",1,1
"6244_10",1,1
"10897_4",1,1
"11467_7",1,1
"2451_1",1,1
"5922_1",1,0
"9053_10",1,1
"11940_10",1,1
"3656_1",1,1
"7585_10",1,1
"9681_1",1,1
"6781_1",1,0
"3929_8",1,1
"1166_10",1,1
"6906_9",1,1
"2661_4",1,1
"8105_3",1,1
"2780_7",1,1
"257_3",1,1
"5884_9",1,1
"11040_1",1,0
"1817_1",1,0
"8317_2",1,1
"11525_7",1,1
"4718_8",1,1
"10713_10",1,1
"7761_1",1,0
"10283_1",1,1
"7382_10",1,1
"12076_10",1,1
"11033_10",1,1
"436_10",1,1
"10789_4",1,1
"6833_10",1,1
"3363_7",1,1
"4599_4",1,1
"4434_9",1,1
"4901_10",1,1
"7844_9",1,1
"5078_7",1,1
"8780_8",1,1
"4518_10",1,1
"5138_8",1,1
"6291_1",1,1
"8517_8",1,1
"11403_1",1,0
"6910_8",1,1
"11902_3",1,1
"3524_1",1,0
"1220_10",1,1
"11175_10",1,1
"381_1",1,1
"11235_10",1,1
"2744_8",1,1
"5116_10",1,1
"1104_9",1,1
"6332_10",1,1
"10873_4",1,1
"10146_1",1,1
"5802_4",1,1
"5869_10",1,1
"1265_10",1,1
"8545_3",1,1
"3264_1",1,0
"2610_7",1,1
"339_10",1,1
"3797_1",1,1
"8220_10",1,1
"5796_9",1,1
"7831_8",1,1
"12230_1",1,1
"1905_2",1,1
"9330_1",1,1
"11910_2",1,1
"3885_7",1,1
"4557_3",1,1
"3374_1",1,1
"4473_2",1,0
"5276_8",1,1
"8814_8",1,1
"10207_10",1,1
"8667_3",1,1
"4914_7",1,1
"12196_4",1,1
"3290_7",1,1
"3683_10",1,1
"5511_10",1,1
"12118_1",1,1
"5978_2",1,1
"10042_8",1,1
"53_4",1,1
"553_1",1,1
"10644_8",1,1
"9842_7",1,1
"12269_1",1,0
"4336_10",1,1
"2566_4",1,1
"4288_1",1,0
"10795_1",1,1
"2035_4",1,1
"969_4",1,1
"7530_9",1,1
"8052_4",1,1
"8873_10",1,1
"9630_1",1,0
"6458_7",1,1
"8114_3",1,0
"10840_2",1,1
"6413_8",1,1
"10205_1",1,1
"1977_4",1,1
"12333_7",1,1
"6782_10",1,1
"9443_10",1,1
"6046_2",1,1
"11388_1",1,0
"6689_1",1,0
"11696_10",1,1
"9062_10",1,1
"2065_2",1,0
"786_3",1,1
"11435_9",1,1
"10799_10",1,1
"301_4",1,1
"5484_1",1,1
"10325_2",1,1
"1403_7",1,1
"512_8",1,1
"2856_1",1,0
"7438_10",1,1
"6410_8",1,1
"6333_3",1,1
"7623_8",1,1
"7390_10",1,1
"10748_8",1,1
"631_4",1,1
"10668_7",1,1
"11680_1",1,1
"11692_1",1,1
"5681_2",1,1
"5088_7",1,1
"11495_8",1,1
"6000_4",1,1
"6409_2",1,1
"7163_10",1,1
"2120_10",1,1
"12088_2",1,1
"9879_9",1,1
"4327_9",1,1
"8487_10",1,1
"11473_10",1,1
"11483_1",1,1
"8869_1",1,1
"5373_1",1,1
"4167_10",1,1
"1299_9",1,1
"777_10",1,1
"6959_9",1,1
"2923_8",1,1
"5068_3",1,0
"9098_3",1,1
"9299_9",1,1
"11389_3",1,1
"9365_1",1,1
"6529_10",1,1
"1105_10",1,1
"1518_1",1,1
"8246_8",1,1
"4037_10",1,1
"5150_7",1,1
"4686_10",1,1
"10451_1",1,1
"950_1",1,1
"2372_10",1,1
"7950_3",1,0
"3913_4",1,1
"11355_10",1,1
"6955_9",1,1
"3231_1",1,0
"10696_1",1,1
"5326_2",1,1
"11452_7",1,1
"2119_9",1,1
"12025_9",1,1
"11169_4",1,0
"722_3",1,1
"7803_10",1,1
"3670_8",1,1
"7555_3",1,1
"11368_1",1,1
"6534_8",1,1
"3568_4",1,1
"4261_1",1,0
"113_3",1,1
"6400_10",1,1
"809_10",1,1
"2669_7",1,1
"3102_1",1,1
"2857_1",1,1
"1011_8",1,1
"7163_4",1,1
"5826_3",1,1
"6536_10",1,1
"11508_9",1,1
"8933_8",1,1
"2864_9",1,1
"6822_8",1,1
"6207_4",1,1
"3172_2",1,1
"6434_2",1,1
"5307_10",1,1
"4441_9",1,1
"5715_3",1,1
"123_10",1,1
"1944_9",1,1
"891_1",1,1
"10668_1",1,1
"3817_9",1,1
"1301_1",1,0
"5838_10",1,1
"11513_10",1,1
"4835_1",1,0
"4190_1",1,1
"2405_1",1,1
"10200_1",1,0
"12064_10",1,1
"5729_4",1,1
"1666_3",1,1
"6810_3",1,0
"3262_1",1,1
"2402_10",1,1
"9919_9",1,1
"922_3",1,1
"1154_10",1,1
"1740_3",1,0
"6373_10",1,1
"1441_8",1,1
"122_8",1,1
"4703_10",1,1
"1831_9",1,1
"6394_10",1,1
"1748_10",1,1
"8593_1",1,0
"10134_7",1,1
"9970_4",1,1
"7782_10",1,1
"3345_3",1,1
"2128_9",1,1
"7993_1",1,1
"3198_10",1,1
"6800_4",1,1
"184_3",1,1
"1018_4",1,1
"1556_1",1,1
"6091_3",1,1
"1568_9",1,1
"12332_4",1,1
"8578_8",1,1
"4409_3",1,0
"5551_3",1,1
"5084_4",1,1
"3453_1",1,1
"6382_1",1,1
"5645_10",1,1
"2377_4",1,1
"454_1",1,1
"11201_2",1,1
"5669_10",1,1
"5439_1",1,0
"5749_4",1,1
"9132_9",1,1
"11123_1",1,1
"6922_3",1,0
"6507_8",1,1
"11608_9",1,1
"10739_9",1,1
"353_10",1,1
"8929_1",1,0
"4448_9",1,1
"2182_1",1,1
"255_4",1,1
"5894_3",1,1
"8177_1",1,1
"2801_10",1,1
"9221_4",1,1
"7393_10",1,1
"9892_2",1,1
"1061_8",1,1
"8402_3",1,1
"8154_1",1,1
"2982_1",1,1
"12326_10",1,1
"6316_4",1,1
"12242_8",1,1
"1529_10",1,1
"12498_7",1,1
"772_1",1,0
"9104_7",1,1
"3255_9",1,1
"9217_1",1,1
"12005_7",1,1
"2290_10",1,1
"8638_1",1,1
"12346_1",1,1
"2399_10",1,1
"1922_10",1,1
"12372_2",1,0
"5341_7",1,1
"5521_8",1,1
"3472_2",1,1
"4421_1",1,1
"9602_1",1,0
"907_7",1,1
"9806_10",1,1
"3317_8",1,1
"8900_7",1,1
"6367_10",1,1
"9848_9",1,1
"9267_10",1,1
"7604_4",1,1
"3152_1",1,1
"4228_2",1,1
"9620_7",1,1
"8057_4",1,1
"7731_1",1,1
"806_1",1,1
"2993_10",1,1
"4689_10",1,1
"5964_3",1,0
"7125_8",1,1
"10757_10",1,1
"1869_3",1,1
"961_8",1,1
"906_4",1,1
"8716_3",1,1
"4225_7",1,1
"157_10",1,1
"4117_3",1,1
"5182_10",1,1
"2774_3",1,1
"6275_1",1,0
"8398_7",1,1
"8495_1",1,1
"1405_10",1,1
"4093_7",1,1
"11069_7",1,1
"825_8",1,1
"8565_9",1,1
"7115_8",1,1
"2149_10",1,1
"11764_7",1,1
"3871_10",1,1
"11866_10",1,1
"8088_10",1,1
"11443_8",1,1
"4310_1",1,1
"8780_1",1,1
"8348_2",1,0
"3724_10",1,1
"1050_4",1,1
"371_8",1,1
"12018_10",1,1
"7793_10",1,1
"9184_7",1,1
"3588_1",1,1
"1193_2",1,1
"7267_8",1,1
"2174_2",1,1
"9157_10",1,1
"3449_7",1,1
"7760_2",1,1
"4705_4",1,0
"3297_10",1,1
"2945_3",1,1
"10562_7",1,1
"5244_3",1,1
"10991_10",1,1
"9469_10",1,1
"6559_2",1,1
"4691_1",1,1
"10434_8",1,1
"8907_10",1,1
"7992_9",1,1
"10401_1",1,0
"6196_2",1,1
"10590_9",1,1
"6299_8",1,1
"1486_4",1,1
"6926_4",1,1
"9999_1",1,1
"1588_3",1,1
"3613_3",1,0
"2417_8",1,1
"6029_1",1,1
"9905_4",1,1
"7017_2",1,1
"4584_2",1,1
"2789_8",1,1
"1758_8",1,1
"7690_10",1,1
"2629_4",1,0
"6539_9",1,1
"12127_1",1,1
"717_8",1,1
"4805_4",1,1
"7638_3",1,1
"10061_4",1,1
"11137_1",1,0
"12437_8",1,1
"5388_3",1,1
"6389_8",1,1
"1327_9",1,1
"7143_3",1,1
"9420_7",1,1
"1562_4",1,1
"11135_1",1,1
"3916_1",1,1
"9117_4",1,1
"3836_1",1,1
"9260_4",1,1
"5767_3",1,1
"11187_1",1,1
"6561_8",1,1
"1375_1",1,1
"5350_10",1,1
"5259_4",1,1
"5108_7",1,1
"1926_8",1,1
"1733_8",1,1
"1046_1",1,1
"10474_10",1,1
"12313_10",1,1
"668_10",1,1
"4376_1",1,1
"5008_4",1,1
"112_2",1,0
"4448_1",1,1
"9652_3",1,1
"7052_1",1,1
"6023_10",1,1
"9846_3",1,0
"4499_2",1,1
"7498_1",1,1
"1969_10",1,1
"3799_1",1,1
"8670_9",1,1
"446_1",1,1
"4388_10",1,1
"11507_10",1,1
"7546_10",1,1
"7128_2",1,0
"4891_3",1,1
"11307_8",1,1
"9368_9",1,1
"4272_3",1,1
"11539_3",1,0
"7597_3",1,1
"7960_2",1,1
"5931_8",1,1
"7737_10",1,1
"1259_10",1,1
"2872_9",1,1
"9964_8",1,1
"10380_1",1,1
"7034_3",1,1
"10866_9",1,1
"4317_1",1,1
"7333_10",1,1
"12457_3",1,1
"534_4",1,1
"2308_3",1,1
"626_10",1,1
"10824_1",1,1
"8928_9",1,1
"1685_10",1,1
"6406_4",1,1
"10509_8",1,1
"2353_7",1,1
"10216_10",1,1
"87_1",1,0
"4366_1",1,1
"10364_10",1,1
"11710_7",1,1
"247_2",1,1
"3468_4",1,1
"10526_2",1,1
"8451_4",1,1
"7777_9",1,1
"759_1",1,1
"5298_9",1,1
"12300_10",1,1
"1701_7",1,1
"2431_1",1,1
"5467_10",1,1
"451_2",1,0
"7240_2",1,1
"4126_1",1,1
"11431_7",1,1
"1477_8",1,1
"3854_1",1,1
"10139_1",1,1
"12377_10",1,1
"9979_4",1,1
"6541_1",1,1
"6312_9",1,1
"11536_1",1,1
"625_2",1,1
"7307_10",1,1
"5436_2",1,1
"9396_1",1,1
"5962_9",1,1
"9034_10",1,1
"2592_8",1,1
"3687_8",1,1
"33_3",1,0
"980_2",1,1
"11405_8",1,1
"11941_2",1,1
"3202_10",1,1
"7603_10",1,1
"8023_10",1,1
"7845_8",1,1
"7199_10",1,1
"11372_3",1,1
"11316_10",1,1
"2236_4",1,1
"10559_7",1,1
"2104_10",1,1
"9517_2",1,1
"12336_7",1,1
"702_7",1,1
"4606_10",1,1
"7251_9",1,1
"2391_9",1,1
"6578_7",1,1
"11227_2",1,1
"12002_8",1,1
"5115_10",1,1
"3722_1",1,0
"2799_1",1,1
"8921_8",1,1
"10448_1",1,0
"12107_9",1,1
"4625_10",1,1
"9563_10",1,1
"11779_10",1,1
"10980_3",1,1
"5481_1",1,0
"9491_10",1,1
"8686_4",1,1
"9357_2",1,1
"2351_4",1,1
"1231_7",1,1
"5172_1",1,1
"1651_10",1,1
"5262_8",1,1
"10916_7",1,1
"413_8",1,1
"2603_1",1,1
"3457_9",1,1
"9991_8",1,1
"2444_10",1,1
"9068_7",1,1
"3780_7",1,1
"11837_9",1,1
"12455_2",1,1
"7977_1",1,1
"153_8",1,1
"1224_8",1,1
"5532_4",1,1
"2144_4",1,1
"8665_8",1,1
"7791_9",1,1
"6697_4",1,1
"610_1",1,1
"1250_2",1,0
"10649_10",1,1
"5076_9",1,1
"6526_7",1,1
"2456_10",1,1
"1588_7",1,1
"3390_10",1,1
"11481_10",1,1
"11287_4",1,0
"8849_10",1,1
"3187_8",1,1
"5542_8",1,1
"4574_3",1,0
"11959_10",1,1
"6664_4",1,1
"5172_7",1,1
"6644_10",1,1
"7284_1",1,1
"11904_8",1,1
"8890_3",1,0
"9470_4",1,1
"6750_4",1,1
"9103_1",1,1
"6647_10",1,1
"1929_10",1,1
"6056_1",1,1
"7823_1",1,0
"10979_8",1,1
"7500_1",1,1
"9834_1",1,1
"6727_1",1,1
"258_1",1,1
"3876_9",1,1
"527_10",1,1
"11444_3",1,0
"7686_10",1,1
"2465_7",1,1
"10927_9",1,1
"6111_3",1,1
"3653_10",1,1
"3047_10",1,1
"5815_1",1,1
"776_8",1,1
"5711_4",1,1
"2066_1",1,1
"3252_2",1,1
"1876_10",1,1
"11908_9",1,1
"1214_7",1,1
"6794_1",1,1
"6847_3",1,1
"2604_7",1,1
"3467_1",1,1
"1924_1",1,1
"9550_9",1,1
"1154_4",1,1
"7642_3",1,1
"11262_4",1,1
"12389_8",1,1
"10225_1",1,0
"10343_9",1,1
"10642_1",1,1
"9804_10",1,1
"8286_9",1,1
"12238_1",1,1
"5265_10",1,1
"518_10",1,1
"1878_1",1,0
"7858_3",1,1
"9096_3",1,1
"2988_3",1,0
"7216_3",1,1
"11157_9",1,1
"8190_2",1,1
"5852_7",1,1
"6844_10",1,1
"10269_4",1,1
"755_10",1,1
"7127_10",1,1
"8266_2",1,0
"5593_10",1,1
"1868_4",1,1
"6657_3",1,1
"6579_3",1,1
"6700_7",1,1
"311_3",1,0
"6671_8",1,1
"4505_1",1,1
"10186_10",1,1
"10722_7",1,1
"12160_8",1,1
"3506_9",1,1
"8732_4",1,1
"11880_10",1,1
"1956_10",1,1
"9403_10",1,1
"9060_7",1,1
"3837_4",1,1
"3645_4",1,1
"6378_1",1,1
"4185_9",1,1
"4342_2",1,1
"393_1",1,1
"4349_2",1,1
"12396_9",1,1
"11265_2",1,1
"2919_4",1,1
"2561_4",1,1
"4834_7",1,1
"5955_9",1,1
"5050_8",1,1
"8487_1",1,1
"9836_3",1,1
"10316_1",1,1
"1820_10",1,1
"10538_10",1,1
"7844_3",1,1
"11714_1",1,1
"7955_10",1,1
"3772_8",1,1
"503_9",1,1
"4112_8",1,1
"10105_3",1,1
"10158_9",1,1
"8513_2",1,1
"1526_7",1,1
"469_2",1,1
"3103_7",1,1
"8905_2",1,0
"2929_8",1,1
"8163_1",1,1
"6008_2",1,1
"5876_10",1,1
"11339_9",1,1
"5506_9",1,1
"2539_10",1,1
"10426_4",1,1
"807_10",1,1
"3591_10",1,1
"848_9",1,1
"10925_4",1,0
"12226_7",1,1
"8030_1",1,1
"6473_3",1,1
"7310_7",1,1
"9326_10",1,1
"1245_2",1,1
"6631_2",1,0
"10242_8",1,1
"10517_1",1,1
"11143_9",1,1
"10813_4",1,1
"26_10",1,1
"6277_10",1,1
"3879_4",1,0
"526_10",1,1
"11332_4",1,1
"1886_10",1,1
"538_8",1,1
"11261_4",1,1
"8004_1",1,1
"194_1",1,1
"7610_1",1,1
"2447_4",1,1
"8284_4",1,0
"477_8",1,1
"8217_3",1,1
"6625_1",1,1
"6908_9",1,1
"6830_3",1,1
"566_9",1,1
"7636_1",1,1
"1527_3",1,1
"4371_7",1,1
"5001_8",1,1
"3400_10",1,1
"2659_1",1,0
"3560_2",1,0
"11621_8",1,1
"3086_7",1,1
"5191_8",1,1
"5053_8",1,1
"5040_1",1,0
"7459_3",1,1
"6980_9",1,1
"9392_1",1,0
"1392_7",1,1
"8366_7",1,1
"7602_1",1,1
"9320_1",1,0
"10233_7",1,1
"5133_1",1,0
"11054_8",1,1
"7262_4",1,1
"11464_8",1,1
"3943_10",1,1
"5406_1",1,0
"1678_9",1,1
"1698_1",1,1
"7225_10",1,1
"1138_8",1,1
"8242_10",1,1
"3809_2",1,0
"8921_1",1,1
"12120_7",1,1
"689_3",1,0
"1068_10",1,1
"5770_7",1,1
"4135_3",1,0
"8672_9",1,1
"2261_10",1,1
"3076_10",1,1
"7322_10",1,1
"6169_8",1,1
"11150_8",1,1
"6297_4",1,1
"8600_3",1,0
"556_1",1,0
"6478_1",1,0
"5006_4",1,1
"12411_1",1,1
"97_7",1,1
"11686_10",1,1
"12137_4",1,1
"3878_10",1,1
"2737_10",1,1
"2788_1",1,1
"4222_7",1,1
"8443_7",1,1
"3432_1",1,0
"3977_2",1,1
"8062_3",1,1
"10769_2",1,1
"5663_1",1,1
"2910_7",1,1
"5875_8",1,1
"11266_2",1,1
"7154_10",1,1
"12339_3",1,1
"9704_7",1,1
"784_10",1,1
"4429_7",1,1
"591_1",1,1
"7809_2",1,1
"11360_10",1,1
"7862_1",1,1
"6629_10",1,1
"757_9",1,1
"1017_1",1,1
"467_3",1,1
"8507_7",1,1
"9158_10",1,1
"5517_10",1,1
"1077_10",1,1
"4177_1",1,1
"4727_1",1,1
"7132_3",1,1
"2783_10",1,1
"8195_1",1,1
"578_2",1,1
"3195_2",1,1
"11772_7",1,1
"441_10",1,1
"1003_4",1,1
"9331_1",1,1
"5632_1",1,0
"1889_8",1,1
"6031_3",1,1
"8446_10",1,1
"9017_7",1,1
"11593_3",1,1
"2540_4",1,1
"5327_10",1,1
"10574_3",1,0
"6714_7",1,1
"9471_2",1,1
"130_4",1,0
"9760_2",1,1
"7194_2",1,0
"10779_2",1,1
"541_7",1,1
"572_3",1,1
"5440_1",1,1
"7550_10",1,1
"7860_3",1,1
"8139_4",1,1
"7666_8",1,1
"9687_10",1,1
"12231_7",1,1
"3056_3",1,0
"10623_2",1,1
"7715_1",1,0
"7191_7",1,1
"6415_1",1,1
"2241_1",1,1
"3537_9",1,1
"12284_1",1,1
"731_4",1,1
"2900_1",1,1
"485_10",1,1
"9627_8",1,1
"11020_10",1,1
"8377_3",1,0
"7510_1",1,0
"1436_9",1,1
"10506_1",1,0
"7253_10",1,1
"6305_4",1,1
"9626_4",1,1
"3614_3",1,1
"8324_2",1,1
"10432_10",1,1
"5650_2",1,1
"2631_9",1,1
"7419_8",1,1
"12384_4",1,0
"10798_1",1,0
"6260_9",1,1
"4136_7",1,1
"6869_4",1,1
"3065_1",1,0
"12048_7",1,1
"11200_10",1,1
"12385_4",1,1
"7895_7",1,1
"341_9",1,1
"7391_2",1,1
"6577_10",1,1
"2531_9",1,1
"881_4",1,1
"3092_8",1,1
"8659_1",1,1
"2199_10",1,1
"5095_3",1,1
"1786_8",1,1
"9694_10",1,1
"11811_10",1,1
"6851_7",1,1
"12050_4",1,1
"1705_4",1,0
"9531_1",1,1
"7746_2",1,1
"252_9",1,1
"5557_10",1,1
"2152_1",1,0
"1071_2",1,0
"10544_10",1,1
"6787_10",1,1
"6820_10",1,1
"9245_1",1,0
"9351_7",1,1
"6235_10",1,1
"7074_1",1,0
"4768_2",1,1
"4796_10",1,1
"3339_7",1,1
"8093_7",1,1
"11572_2",1,1
"12037_7",1,1
"4949_2",1,1
"5768_3",1,1
"3538_8",1,1
"8904_8",1,1
"11313_1",1,1
"6080_4",1,1
"6582_1",1,1
"11382_3",1,0
"6281_7",1,1
"174_7",1,1
"5105_3",1,1
"4416_4",1,0
"10369_9",1,1
"11489_10",1,1
"1751_4",1,1
"4653_2",1,1
"4380_9",1,1
"2761_4",1,1
"9908_1",1,1
"8764_9",1,1
"434_1",1,0
"11175_2",1,1
"2286_9",1,1
"1896_2",1,1
"11592_10",1,1
"9003_1",1,1
"8175_4",1,1
"11886_9",1,1
"796_10",1,1
"1276_3",1,1
"11461_9",1,1
"9939_2",1,1
"4343_10",1,1
"3998_3",1,1
"8473_4",1,1
"11988_2",1,1
"2234_4",1,1
"3544_1",1,1
"10818_1",1,0
"9308_1",1,0
"6069_3",1,1
"9273_1",1,1
"7583_9",1,1
"12408_10",1,1
"3914_10",1,1
"3286_1",1,1
"2913_3",1,1
"7629_8",1,1
"7739_1",1,1
"2675_3",1,1
"11289_10",1,1
"6071_3",1,1
"9875_10",1,1
"1760_9",1,1
"4780_10",1,1
"8182_1",1,1
"8844_2",1,1
"6509_8",1,1
"3868_7",1,1
"8062_10",1,1
"7305_10",1,1
"5698_8",1,1
"2562_1",1,1
"6290_7",1,1
"2342_10",1,1
"9209_10",1,1
"4145_8",1,1
"3970_3",1,0
"1115_9",1,1
"4669_2",1,1
"783_1",1,1
"7402_10",1,1
"183_10",1,1
"10549_2",1,1
"5863_10",1,1
"2640_8",1,1
"11201_10",1,1
"1312_1",1,0
"2707_3",1,1
"3711_7",1,1
"9334_3",1,1
"3064_1",1,1
"12207_1",1,1
"6898_10",1,1
"4556_2",1,1
"4493_9",1,1
"257_9",1,1
"10916_3",1,1
"1412_3",1,1
"38_8",1,1
"4635_4",1,1
"6808_9",1,1
"7021_1",1,1
"9169_9",1,1
"10537_3",1,0
"7721_8",1,1
"9008_10",1,1
"7637_7",1,1
"5380_8",1,1
"7804_10",1,1
"6962_9",1,1
"1980_3",1,1
"6939_1",1,0
"2549_7",1,1
"7668_1",1,1
"12494_8",1,1
"6433_1",1,0
"7870_10",1,1
"4247_8",1,1
"65_2",1,0
"7805_10",1,1
"6881_4",1,1
"1091_1",1,1
"5055_2",1,1
"4338_9",1,1
"5590_8",1,1
"11070_1",1,1
"3268_3",1,1
"9725_1",1,0
"6672_10",1,1
"4145_1",1,0
"8345_4",1,1
"3009_7",1,1
"2716_10",1,1
"11734_10",1,1
"12047_2",1,1
"8898_7",1,1
"8910_10",1,1
"7160_2",1,1
"9389_1",1,0
"8679_10",1,1
"9782_4",1,0
"11255_3",1,1
"11100_4",1,0
"30_4",1,1
"10254_8",1,1
"8622_10",1,1
"4670_7",1,1
"3246_10",1,1
"8053_8",1,1
"10827_9",1,1
"7600_1",1,1
"11236_1",1,1
"4536_10",1,1
"2978_8",1,1
"10121_1",1,1
"9958_8",1,1
"4436_4",1,1
"5495_10",1,1
"6668_1",1,1
"1882_3",1,1
"5990_10",1,1
"7736_1",1,1
"12010_8",1,1
"3930_3",1,1
"11189_10",1,1
"11489_3",1,1
"3887_10",1,1
"6803_1",1,1
"1419_10",1,1
"10999_8",1,1
"4664_1",1,1
"4716_1",1,0
"11895_4",1,1
"9182_7",1,1
"5465_10",1,1
"285_10",1,1
"11042_8",1,1
"448_2",1,1
"10503_8",1,1
"3574_9",1,1
"1750_10",1,1
"1766_2",1,0
"4888_8",1,1
"882_9",1,1
"10165_9",1,1
"11860_10",1,1
"3442_1",1,1
"10314_1",1,1
"5633_2",1,1
"5372_1",1,1
"1452_9",1,1
"7727_4",1,0
"10540_10",1,1
"1596_8",1,1
"7119_7",1,1
"160_10",1,1
"9852_9",1,1
"743_7",1,1
"4576_10",1,0
"4370_7",1,1
"7770_3",1,1
"10427_10",1,1
"6231_2",1,1
"1707_8",1,1
"2456_1",1,1
"400_1",1,1
"11790_10",1,1
"10455_9",1,1
"10129_2",1,1
"12151_1",1,1
"287_8",1,1
"4169_1",1,0
"3798_10",1,1
"11859_8",1,1
"3133_1",1,1
"582_4",1,1
"3372_7",1,1
"3675_1",1,1
"3600_8",1,1
"4869_8",1,1
"6744_2",1,1
"11527_1",1,1
"6769_4",1,1
"9644_10",1,1
"9201_10",1,1
"7616_3",1,1
"639_7",1,1
"4887_10",1,1
"4365_1",1,0
"5212_8",1,1
"9349_7",1,1
"3773_3",1,1
"2012_1",1,0
"8108_1",1,1
"7324_4",1,1
"9241_3",1,1
"7407_8",1,1
"9363_8",1,1
"8528_7",1,1
"7287_10",1,1
"12219_7",1,1
"7465_1",1,0
"2444_4",1,0
"3133_10",1,1
"9122_2",1,1
"4802_8",1,1
"9482_1",1,1
"12393_1",1,1
"2302_1",1,1
"7557_4",1,1
"5573_10",1,1
"12103_10",1,1
"6653_4",1,1
"6678_1",1,0
"4664_7",1,1
"2990_1",1,0
"4845_10",1,1
"5682_1",1,1
"1615_1",1,1
"6279_8",1,1
"8435_9",1,1
"2005_10",1,1
"4758_10",1,1
"8054_8",1,1
"9127_8",1,1
"10185_1",1,1
"3935_4",1,1
"10500_7",1,1
"7685_10",1,1
"10275_9",1,1
"5926_2",1,1
"10763_1",1,0
"5069_3",1,1
"10244_7",1,1
"8353_10",1,1
"4971_1",1,1
"2340_10",1,1
"686_4",1,1
"9167_3",1,1
"12243_4",1,1
"11320_8",1,1
"3731_1",1,1
"10685_7",1,1
"3907_3",1,1
"2768_10",1,1
"9439_9",1,0
"5352_1",1,1
"2032_7",1,1
"10782_2",1,1
"1466_3",1,1
"1717_3",1,1
"7872_1",1,0
"11029_8",1,1
"9080_7",1,1
"4601_9",1,1
"2455_4",1,1
"8925_4",1,1
"7692_10",1,1
"10941_10",1,1
"3877_9",1,1
"2590_10",1,1
"10497_1",1,0
"9271_10",1,1
"6942_10",1,1
"10422_3",1,1
"802_7",1,1
"7743_7",1,1
"3614_10",1,1
"5362_2",1,1
"7716_3",1,1
"8388_9",1,1
"10660_4",1,1
"9557_9",1,1
"2193_4",1,1
"9779_2",1,1
"10604_3",1,0
"4856_4",1,1
"4482_3",1,0
"9120_9",1,1
"7349_1",1,1
"4175_7",1,1
"7187_3",1,1
"5875_3",1,1
"7313_7",1,1
"10331_1",1,0
"9359_9",1,1
"8072_10",1,1
"1501_1",1,1
"2842_4",1,1
"7593_3",1,1
"9824_8",1,1
"6262_4",1,1
"11670_3",1,1
"1419_4",1,1
"8867_10",1,1
"12032_1",1,1
"7924_8",1,1
"757_1",1,0
"10071_2",1,1
"6421_7",1,1
"2419_1",1,1
"11894_8",1,1
"7938_10",1,1
"10166_8",1,1
"5187_8",1,1
"11812_4",1,1
"5225_8",1,1
"7170_2",1,1
"3077_9",1,1
"4466_4",1,1
"3009_2",1,1
"1626_3",1,0
"11751_9",1,1
"869_7",1,1
"11772_2",1,1
"12243_10",1,1
"8283_4",1,1
"10248_9",1,1
"5045_2",1,1
"11039_8",1,1
"5585_8",1,1
"6366_9",1,1
"9053_4",1,1
"7934_1",1,0
"4188_10",1,1
"3118_9",1,1
"11160_7",1,1
"657_10",1,1
"1035_3",1,1
"10110_10",1,1
"9514_1",1,1
"7360_1",1,1
"12165_1",1,1
"12115_4",1,1
"7294_2",1,1
"11791_2",1,1
"4243_3",1,1
"12392_10",1,1
"10709_8",1,1
"10174_9",1,1
"11426_7",1,1
"7167_8",1,1
"10698_1",1,1
"1538_2",1,0
"9895_10",1,1
"7522_10",1,1
"9457_1",1,1
"2676_4",1,1
"10410_10",1,1
"2942_10",1,1
"5695_10",1,1
"10415_7",1,1
"6213_8",1,1
"2212_4",1,1
"986_10",1,1
"1019_10",1,1
"5164_4",1,1
"5311_9",1,1
"12194_10",1,1
"11283_8",1,1
"11388_10",1,1
"10379_9",1,1
"2200_2",1,1
"9688_3",1,1
"12059_1",1,0
"3923_10",1,1
"3071_1",1,1
"12116_1",1,1
"676_1",1,1
"8312_4",1,1
"7536_9",1,1
"8936_7",1,1
"380_9",1,1
"3112_10",1,1
"5664_10",1,1
